"start","end","today","deviceid","date_survey","enumerator_id","select_one_organisation_name","org_name_other","governorate_ID","district_ID","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","sell_diesel","quantity_1L_diesel","quantity_other_diesel","price_diesel","calc_price_diesel","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","sell_soap","quantity_1bar","soap_quantity_other","price_soap","calc_price_soap","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","mrk_supply_routes","mrk_supply_issues","mrk_supply_issues/dmg_infra_market","mrk_supply_issues/dmg_infra_sorrounding","mrk_supply_issues/dmg_storage","mrk_supply_issues/move_restriction","mrk_supply_issues/other","mrk_supply_issues/did_not_answer","mrk_supply_issues_other","mrk_dmg_infra","mrk_dmg_infra/road","mrk_dmg_infra/electrical","mrk_dmg_infra/water","mrk_dmg_infra/communication","mrk_dmg_infra/other","mrk_dmg_infra_other","mrk_increse_fuel_50","mrk_increse_fuel_100","mrk_increse_WASH_50","mrk_increse_WASH_100","mrk_increse_water_50","mrk_increse_water_100","further_comments","__version__","_id","_uuid","_submission_time","_validation_status","_index","district_name","governorate_name","country_name","country_ID"
2019-04-27 10:18:04,2019-04-27 11:49:04,"4/27/2019","ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8","4/26/2019","???","SDF",NA,"YE13","YE1303","Naqm petrol station","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE13",11,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54121494,"4c93fa0c-aeff-497b-a85a-f2d148d20ad0",2019-04-27 11:49:05,NA,132,"Az'zal","Amanat Al Asimah","Yemen","YE"
2019-05-05 12:41:24,2019-05-05 12:52:38,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/24/2019","Aseel","SCI",NA,"YE29","YE2915","Amran City Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE18",5,"Price_inflation Transportation_issues Other_see_next_question",1,0,0,0,0,0,1,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",523,"yes","move_restriction",0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","yes","The vendor stated that in the first three weeks of April the fuel was not available.","v2ZtbFxdMLUeS6K3smMjSx",54774087,"1abb4a66-04f7-4448-97ab-60b2c891a55b",2019-05-05 12:52:41,NA,244,"Amran","Amran","Yemen","YE"
2019-05-05 13:07:53,2019-05-05 13:11:06,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/25/2019","Aseel","SCI",NA,"YE29","YE2912","Bair Ayith Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE18",7,"Price_inflation Transportation_issues Other_see_next_question",1,0,0,0,0,0,1,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",523,"yes","move_restriction",0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54774964,"37c33d6e-5d3b-48cf-b0cc-0e6c85bdcd4d",2019-05-05 13:11:09,NA,249,"Jabal Iyal Yazid","Amran","Yemen","YE"
2019-05-05 13:16:53,2019-05-05 13:19:40,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/25/2019","Aseel","SCI",NA,"YE29","YE2912","Bair Ayith Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE18",7,"Price_inflation Transportation_issues Other_see_next_question",1,0,0,0,0,0,1,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",523,"yes","dmg_infra_market move_restriction",1,0,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"yes","no","yes","no","yes","yes","The fuel is not available in the market currently but the prices shown are the estimated value of fuel.","v2ZtbFxdMLUeS6K3smMjSx",54775508,"5e83ea6b-0860-4b1f-9249-4fd5b3ab12b9",2019-05-05 13:19:43,NA,252,"Jabal Iyal Yazid","Amran","Yemen","YE"
2019-05-05 05:30:45,2019-05-05 05:46:28,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Eyman","SCI",NA,"YE15","YE1522","Alayin Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,425,425,"yes","yes",NA,415,415,"YE25",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54747208,"9a7e5a61-98a4-47fc-8c8b-cbc897a8bc04",2019-05-05 05:46:22,NA,189,"Al Mawasit","Taizz","Yemen","YE"
2019-05-05 06:04:59,2019-05-05 06:06:25,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Eyman","SCI",NA,"YE15","YE1521","Alnemsha Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,400,"yes","yes",NA,400,400,"YE25",4,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"yes","dmg_infra_sorrounding move_restriction",0,1,0,1,0,0,NA,"road electrical",1,1,0,0,0,NA,"no","no","yes","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54748112,"a3edc461-a61b-49a7-a76b-9f40e7f4d9a5",2019-05-05 06:06:19,NA,199,"Al Ma'afer","Taizz","Yemen","YE"
2019-04-23 21:33:45,2019-04-23 21:46:17,"4/24/2019","ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5","4/22/2019","?????","TYF",NA,"YE15","YE1508","Mafraq jabal habshi","Urban","yes","Cash Credit",1,0,0,0,1,0,0,0,0,NA,"yes","yes",NA,400,400,"yes","yes",NA,390,390,"YE25",1,"Insecurity_and_instability Other_see_next_question",0,0,0,1,0,0,0,1,0,0,0,"yes","Cash Credit",1,0,0,0,1,0,0,0,0,NA,"yes","no",15,1750,88,"no",NA,NA,NA,NA,"yes","no",5760,7800,108,"yes","no",4800,3500,73,"no",NA,NA,NA,NA,"YE15","Wholesaler",1,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,8,"Private","Pumping_Station_or_Borehole","no",1250,1,20,"yes",18000,25000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",53775322,"a288fb77-0e74-4dc6-bbac-5ac52c9fa9f9",2019-04-23 21:46:21,NA,54,"Jabal Habashy","Taizz","Yemen","YE"
2019-04-23 10:59:46,2019-04-23 11:09:14,"4/23/2019","ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5","4/22/2019","?????","TYF",NA,"YE15","YE1508","Jabal Habshi","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,400,"yes","yes",NA,390,390,"YE25",1,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",15,2350,118,"no",NA,NA,NA,NA,"yes","no",5760,8000,111,"yes","no",4800,3500,73,"no",NA,NA,NA,NA,"YE15","Wholesaler",2,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"yes","move_restriction",0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","People buy cheap goods","v2ZtbFxdMLUeS6K3smMjSx",53709086,"c13d04f3-1220-4e48-b4cb-0da97ba8e50d",2019-04-23 11:09:17,NA,24,"Jabal Habashy","Taizz","Yemen","YE"
2019-04-24 06:44:43,2019-04-24 07:13:47,"4/24/2019","ee.humanitarianresponse.info:QdzZlx4faVRSgnUx","4/22/2019","Iad","SI",NA,"YE15","YE1514","Al Turba","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,390,390,"yes","yes",NA,390,390,"YE25",2,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","no",700,450,64,"no",NA,NA,NA,NA,"YE24","Wholesaler",2,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"yes","dmg_infra_market dmg_infra_sorrounding",1,1,0,0,0,0,NA,"road electrical",1,1,0,0,0,NA,"yes","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53797774,"54d99645-0c96-4c4b-9984-a33d92866069",2019-04-24 07:13:48,NA,63,"Ash Shamayatayn","Taizz","Yemen","YE"
2019-04-28 08:20:05,2019-04-28 08:26:06,"4/28/2019","ee.humanitarianresponse.info:EtvEJoFfiqnbid3N","4/21/2019","Najah","SI",NA,"YE15","YE1505","The public street","Urban","yes","Cash Mobile_money",1,1,0,0,0,0,0,0,0,NA,"yes","yes",NA,380,380,"yes","yes",NA,380,380,"YE24",2,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",15,2000,100,"no",NA,NA,NA,NA,"yes","no",5760,7200,100,"yes","no",4800,4800,100,"no",NA,NA,NA,NA,"YE24","Wholesaler",2,"Government_regulations",0,0,0,0,0,1,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54167232,"5bb85576-5f28-4dbc-ae11-0d09d400cc11",2019-04-28 08:26:09,NA,148,"Al  Mukha","Taizz","Yemen","YE"
2019-05-06 09:05:07,2019-05-06 09:17:40,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE25","YE2515","Sabir Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,370,370,"YE24",5,"Price_inflation Supply_shortage Government_regulations Other_see_next_question",1,0,0,0,1,1,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",520,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","The market doesn't sell petrol.","v2ZtbFxdMLUeS6K3smMjSx",54817041,"ec90c9b7-76aa-4aeb-8337-9fbc786f8089",2019-05-06 09:17:43,NA,284,"Tuban","Lahj","Yemen","YE"
2019-05-06 09:02:54,2019-05-06 09:05:04,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/23/2019","Mohammed","SCI",NA,"YE25","YE2515","Alfayoosh Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,370,370,"YE24",7,"Price_inflation Supply_shortage Government_regulations",1,0,0,0,1,1,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","The market doesn't sell petrol.","v2ZtbFxdMLUeS6K3smMjSx",54815929,"ce133f43-361f-4f32-8f87-e9688b849785",2019-05-06 09:05:07,NA,283,"Tuban","Lahj","Yemen","YE"
2019-05-05 13:22:02,2019-05-05 13:29:24,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/23/2019","Mohammed","SCI",NA,"YE24","YE2404","Banafe'e Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,315,315,"yes","yes",NA,365,365,"YE24",1,"Price_inflation Supply_shortage Government_regulations Other_see_next_question",1,0,0,0,1,1,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54776479,"fde91991-82b3-46c0-8baf-431d50c121fc",2019-05-05 13:29:27,NA,254,"Al Buraiqeh","Aden","Yemen","YE"
2019-05-06 07:37:10,2019-05-06 07:39:36,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE24","YE2404","Alqadeem Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,315,315,"yes","yes",NA,365,365,"YE24",3,"Price_inflation Supply_shortage",1,0,0,0,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54809383,"5b7ec7bb-399a-40de-b06c-56d51dfc9687",2019-05-06 07:39:37,NA,264,"Al Buraiqeh","Aden","Yemen","YE"
2019-05-06 08:50:04,2019-05-06 08:53:16,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Mohammed","SCI",NA,"YE25","YE2515","Alfayoosh Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,360,360,"YE24",5,"Price_inflation Supply_shortage Transportation_issues Other_see_next_question",1,0,0,0,1,0,1,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","Petrol is not available in the market.","v2ZtbFxdMLUeS6K3smMjSx",54814772,"03fd8820-eb31-495b-9757-98c8d200f572",2019-05-06 08:53:18,NA,280,"Tuban","Lahj","Yemen","YE"
2019-05-06 08:42:11,2019-05-06 08:44:50,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Yaseen","SCI",NA,"YE25","YE2508","Almilah Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,350,350,"YE19",2,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",509,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","The petrol is currently not available.","v2ZtbFxdMLUeS6K3smMjSx",54814285,"7eb09fe9-b696-4984-90cb-0e798d345c11",2019-05-06 08:45:02,NA,277,"Al Milah","Lahj","Yemen","YE"
2019-05-05 07:52:50,2019-05-05 08:15:46,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Abdullah","SCI",NA,"YE17","YE1726","Alaman Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"no",NA,NA,NA,NA,"YE18",7,"Vendor_did_not_answer",0,0,0,0,0,0,0,0,0,0,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"yes","dmg_infra_market",1,0,0,0,0,0,NA,"road electrical",1,1,0,0,0,NA,"no","no","yes","yes","yes","yes","The market is not selling diesel.","v2ZtbFxdMLUeS6K3smMjSx",54754048,"0c7f8fa0-a80c-4600-a635-a8ee9942598e",2019-05-05 08:15:49,NA,224,"Najrah","Hajjah","Yemen","YE"
2019-05-06 09:31:06,2019-05-06 09:33:56,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE25","YE2515","Sabir Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,315,315,"no",NA,NA,NA,NA,"YE24",15,"Price_inflation Supply_shortage Transportation_issues",1,0,0,0,1,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54818810,"aefa4978-2011-4ed1-81c2-8012f571269b",2019-05-06 09:33:58,NA,287,"Tuban","Lahj","Yemen","YE"
