row_id,start,end,today,deviceid,date_survey,enumerator_name,enumerator_name_EN,organisation_name,organisation_name_EN,governorate_name_en,governorate_ID,district_name_en,district_ID,market_name,market_name_EN,type_market,type_area,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,price_petrol_normalized,petrol_gov_origin_petrol,petrol_type_supplier,petrol_restock_days_min,petrol_restock_days_max,petrol_restock_days_average,petrol_constraints_multiple,Pet Inflation,Pet Liquidity,Pet Demand,Pet Insecurity,Pet Supply,Pet Govt,Pet Trans,Pet Other,Pet DNK,Pet None,Pet DNA,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,price_diesel_normalized,diesel_gov_origin,diesel_type_supplier,diesel_restock_days_min,diesel_restock_days_max,diesel_restock_days_average,diesel_constraints_multiple,Die Inflation,Die Liquidity,Die Demand,Die Insecurity,Die Supply,Die Govt,Die Trans,Die Other,Die DNK,Die None,Die DNA,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,price_bottled_water_normalized,bottled_gov_origin,bottled_type_supplier,bottled_restock_days_min,bottled_restock_days_max,bottled_restock_days_average,bottled_constraints_multiple,BW Inflation,BW Liquidity,BW Demand,BW Insecurity,BW Supply,BW Govt,BW Trans,BW Other,BW DNK,BW None,BW DNA,sell_treated_water,quantity_20L,treated_quantity_other,price_treated_water,price_treated_water_normalized,treated_gov_origin,treated_type_supplier,treated_restock_days_min,treated_restock_days_max,treated_restock_days_average,treated_constraints_multiple,TW Inflation,TW Liquidity,TW Demand,TW Insecurity,TW Supply,TW Govt,TW Trans,TW Other,TW DNK,TW None,TW DNA,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,price_soap_normalized,soap_gov_origin,soap_type_supplier,soap_restock_days_min,soap_restock_days_max,soap_restock_days_average,soap_constraints_multiple,Soap Inflation,Soap Liquidity,Soap Demand,Soap Insecurity,Soap Supply,Soap Govt,Soap Trans,Soap Other,Soap DNK,Soap None,Soap DNA,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,price_laundry_powder_normalized,laundry_gov_origin,laundry_type_supplier,laundry_restock_days_min,laundry_restock_days_max,laundry_restock_days_average,laundry_constraints_multiple,LP Inflation,LP Liquidity,LP Demand,LP Insecurity,LP Supply,LP Govt,LP Trans,LP Other,LP DNK,LP None,LP DNA,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,price_sanitary_napkins_normalized,napkins_gov_origin,napkins_type_supplier,napkins_restock_days_min,napkins_restock_days_max,napkins_restock_days_average,napkins_constraints_multiple,SN Inflation,SN Liquidity,SN Demand,SN Insecurity,SN Supply,SN Govt,SN Trans,SN Other,SN DNK,SN None,SN DNA,General further_comments,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_price,additional_cost_10,additional_cost_20,additional_cost_30,constraints_multiple,WT Inflation,WT Liquidity,WT Demand,WT Insecurity,WT Supply,WT Govt,WT Trans,WT Other,WT DNK,WT None,WT DNA,further_comments
2018-04-27T03:13:53.293+03:00,2018-04-27T03:15:33.591+03:00,,2018-04-27,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-26,Saleh Shubail,Saleh Shubail,Save the Children,Save the Children,Sa'ada,YE22,Saadah,YE2215,Saada City,Saada City,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,7000,20,yes,1000,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,
2018-04-27T03:15:33.726+03:00,2018-04-27T03:17:09.126+03:00,,2018-04-27,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-26,Saleh Shubail,Saleh Shubail,Save the Children,Save the Children,Sa'ada,YE22,Sahar,YE2211,Sahar District,Sahar District,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,7000,20,yes,1000,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,
2018-04-28T15:55:41.471+03:00,2018-04-28T15:59:37.450+03:00,,2018-04-28,ee.humanitarianresponse.info:XYIRcHzOD29jLGSS,2018-04-26,khaled,khaled,ACTED,ACTED,Al Dhale'e,YE30,Qaatabah,YE3003,Sahdah,Sahdah,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,1200,2,no,,,,Other_see_next_question,0,0,0,0,0,0,0,1,0,0,0,the large demand
2018-04-27T03:12:27.491+03:00,2018-04-27T03:13:53.198+03:00,,2018-04-27,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-26,Sara Kuraisha,Sara Kuraisha,Save the Children,Save the Children,Lahj,YE25,Tuban,YE2515,Tuban District,Tuban District,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,1500,3,yes,500,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,
2018-04-26T22:51:44.696+03:00,2018-04-26T23:08:19.729+03:00,,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ???? ???? ????,Ammat AllahQashwa,????? ??????? ?????????,SDF,Hajjah,YE17,Hajjah City,YE1728,??? ????,Abu Hadeed,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,6,Private,Pumping_Station_or_Borehole,no,2500,1,no,,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-28T15:10:25.776+03:00,2018-04-29T16:10:33.601+03:00,,2018-04-28,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-28,???? ??? ???????,Nasser Ali Abdullah,????? ??? ?????? ???? ?????,ROC,Taizz,YE15,Jabal Habashy,YE1508,??????,Al Ahmal,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,4,Private,Water_Spring,no,800,5,yes,3500,6000,8000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,
2018-04-26T16:49:44.830+03:00,2018-04-29T16:09:08.679+03:00,,2018-04-26,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-25,??? ???? ???? ???????,Ali Abdo Al Sarari,????? ??? ?????? ???? ?????,ROC,Taizz,YE15,Salh,YE1519,??????? ??????,AL Tahrir Al Asfal,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,3,Private,Pumping_Station_or_Borehole,no,1000,4,yes,1000,1500,2500,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,
2018-04-29T16:41:29.391+03:00,2018-04-29T16:44:56.978+03:00,,2018-04-29,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-25,??? ???? ???? ???????,Ali Abdo Al Sarari,??? ?????? ???? ?????,ROC,Taizz,YE15,Salh,YE1519,??????? ??????,AL Tahrir Al Asfal,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,3,Private,Pumping_Station_or_Borehole,no,1333,4,yes,5000,7000,12000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,
2018-04-29T10:55:28.468+03:00,2018-04-29T11:04:38.197+03:00,,2018-04-29,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-26,??? ?????? ????,Abd Al Rahman Shaye'a,??????? ???????,Old City,Al Mahwit,YE27,Al Khabt,YE2704,?????,Al Khabt,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,10,Private,Pumping_Station_or_Borehole,no,1000,15,yes,1500,3000,4500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-29T10:39:47.231+03:00,2018-04-29T10:43:59.515+03:00,,2018-04-29,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-26,??? ?????? ????,Abd Al Rahman Shaye'a,??????? ???????,Old City,Al Mahwit,YE27,Al Khabt,YE2704,?????,Al Khabt,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,1000,15,yes,1500,3000,4500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-29T10:43:59.614+03:00,2018-04-29T10:55:28.359+03:00,,2018-04-29,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-26,??? ?????? ????,Abd Al Rahman Shaye'a,??????? ???????,Old City,Al Mahwit,YE27,Al Khabt,YE2704,?????,Al Khabt,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,10,Private,Pumping_Station_or_Borehole,no,1500,20,yes,2000,4000,6000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,
2018-04-29T16:38:30.906+03:00,2018-04-29T16:41:29.227+03:00,,2018-04-29,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-29,???? ??? ????,Haseeb Saif Hazzam,??? ?????? ???? ?????,ROC,Taizz,YE15,Al Mudhaffar,YE1517,??????,Al Khazja,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,6,Private,Pumping_Station_or_Borehole,no,500,6,yes,4000,8000,15000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,
2018-04-24T21:18:38.840+03:00,2018-04-24T22:13:56.460+03:00,,2018-04-24,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,???? ???? ???? ????,Mohammed Abdo Jmail,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Bani Sad,YE2707,??????,Al Khamees,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Water_Spring,no,3000,3,yes,15000,22000,25000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,
2018-04-24T22:13:56.621+03:00,2018-04-24T22:16:11.621+03:00,,2018-04-24,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,???? ???? ??????,Issam Morshed,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Bani Sad,YE2707,?????? - ???? ??? ???,AlKhamees Uzla bani ali,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,2,Private,Water_Spring,no,3000,3,yes,8000,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-28T23:35:02.262+03:00,2018-04-28T23:37:17.637+03:00,,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-26,??? ???,Zaid Ali,??????? ???????,Old City,Sa'ada,YE22,Monabbih,YE2203,?????,A Raqo,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,1000,20,yes,2000,4000,6000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-28T23:37:17.770+03:00,2018-04-28T23:40:45.256+03:00,,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-26,??? ???,Zaid Ali,??????? ???????,Old City,Sa'ada,YE22,Monabbih,YE2203,?????,A Raqo,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,1000,15,yes,1000,2000,3000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-24T22:47:06.106+03:00,2018-04-25T00:21:23.887+03:00,,2018-04-24,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,?/ ???? ???? ???????,Dr. Mohammed Al Qahetie,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Al Khabt,YE2704,??????,Al Thaher,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,6,Private,Other,no,2000,20,yes,4500,9000,13500,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,
2018-04-25T00:21:24.026+03:00,2018-04-25T00:23:41.147+03:00,,2018-04-25,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,?/ ???? ???? ???????,Dr. Mohammed Al Qahetie,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Al Khabt,YE2704,??????,Al Thaher,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,1000,20,yes,5000,9000,13500,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,
2018-04-24T22:22:56.357+03:00,2018-04-24T22:47:05.962+03:00,,2018-04-24,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,????????? ????? + ???? ???????,Abd Al Kareem Radwan+Ahmad Ibrahim,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Al Mahwait,YE2709,???????,Al Arqoub,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,6,Private,Pumping_Station_or_Borehole,no,2000,9,yes,13000,16000,20000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,
2018-04-28T23:09:43.515+03:00,2018-04-28T23:24:15.446+03:00,,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-26,???? ????,Saleem Saleh,??????? ???????,Old City,Sa'ada,YE22,Saadah,YE2215,???????,Al Madinah,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,10,Private,Pumping_Station_or_Borehole,yes,2400,12,yes,1500,3000,4500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-26T10:54:04.202+03:00,2018-04-26T11:50:44.275+03:00,,2018-04-26,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,??? ???? ??? ???????,Ali Mohammed Al Haidarie,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Al Khabt,YE2704,???????,Al Merwah,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,7,Private,Pumping_Station_or_Borehole,no,1500,15,yes,7000,10000,15000,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,"??? ????? ???? ?????? ???? ???? ????? ??????? ????? ?? ??????? ?????? ? ????? ?? ????? ????? ??? ???? ????? ??????? ?? ????"
2018-04-26T16:58:24.788+03:00,2018-04-29T16:09:31.809+03:00,,2018-04-26,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-25,???? ????? ????,Walid Shamsan,????? ??? ?????? ???? ?????,ROC,Taizz,YE15,Ash Shamayatayn,YE1514,??????,Al Meshjeb,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,3,Private,Pumping_Station_or_Borehole,no,1000,5,yes,15000,20000,25000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,
2018-04-28T11:56:11.373+03:00,2018-04-29T16:10:01.957+03:00,,2018-04-28,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-27,???? ????????? ???? ???????,Walid Abdl Rahman,??? ?????? ???? ?????,ROC,Amanat Al Asimah,YE13,At Tahrir,YE1307,??? ?????,Bab Al Qa'a,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,6,Private,Pumping_Station_or_Borehole,no,750,4,yes,4500,5500,6700,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,
2018-04-28T23:29:20.874+03:00,2018-04-28T23:32:14.653+03:00,,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,???? ????,Saleem Saleh,??????? ???????,Old City,Sa'ada,YE22,Ghamr,YE2204,???,Bader,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,10,Private,Pumping_Station_or_Borehole,no,1000,10,yes,1500,3000,4500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-28T23:32:14.802+03:00,2018-04-28T23:33:42.032+03:00,,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,???? ????,Saleem Saleh,??????? ???????,Old City,Sa'ada,YE22,Ghamr,YE2204,???,Bader,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,1,Private,Pumping_Station_or_Borehole,no,1000,20,yes,2000,4000,6000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-28T23:33:42.207+03:00,2018-04-28T23:35:02.076+03:00,,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,???? ????,Saleem Saleh,??????? ???????,Old City,Sa'ada,YE22,Ghamr,YE2204,???,Bader,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,10,Private,Pumping_Station_or_Borehole,no,800,15,yes,1500,3000,4500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
2018-04-29T16:44:57.122+03:00,2018-04-29T16:48:10.158+03:00,,2018-04-29,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-25,??? ???? ???? ???????,Ali Abdo Al Sarari,??? ?????? ???? ?????,ROC,Taizz,YE15,Salh,YE1519,???? ????????,Jawlat Al Kahraba,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,3,Private,Pumping_Station_or_Borehole,yes,2333,7,yes,8000,9500,13000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,
2018-04-24T21:12:34.617+03:00,2018-04-24T21:30:08.593+03:00,,2018-04-24,ee.humanitarianresponse.info:rkho247LzadGubhx,2018-04-23,????? ???? ???? ??????,Hafeetha Ahmad Mohammed,????? ???????,Al Tadhamin Organisation,Aden,YE24,Attawahi,YE2405,????             -???? ????,Hara,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,6,Do_not_know,Pumping_Station_or_Borehole,yes,150,1,Do_not_know,,,,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,??????
2018-04-29T16:10:33.740+03:00,2018-04-29T16:38:30.761+03:00,,2018-04-29,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-29,??????? ???? ?????,Abdullah Khamees Jama'an,??? ?????? ???? ?????,ROC,Socotra,YE32,Hidaybu,YE3201,?????,Hadibou,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,10,Private,Pumping_Station_or_Borehole,no,50,4,yes,4500,5000,6000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,
2018-04-25T20:54:05.615+03:00,2018-04-29T14:34:03.072+03:00,,2018-04-25,ee.humanitarianresponse.info:gufJOWIMW33tQI2A,2018-04-25,??????? ???? ???? ?????,Abdullah Khamees Jama'an,????? ??? ?????? ???? ?????,ROC,Socotra,YE32,Hidaybu,YE3201,?????,Hadibou,,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,6,Private,Water_Spring,no,1000,2,yes,6000,8000,13000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,
2018-04-28T22:34:35.278+03:00,2018-04-28T22:41:59.337+03:00,,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,???? ????,Khaled Morshed,??????? ???????,Old City,Sa'ada,YE22,Haydan,YE2208,?????,Haidan,,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,5,Private,Pumping_Station_or_Borehole,no,1000,10,yes,2500,5000,7500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,
