row_id,start,end,today,deviceid,date_survey,enumerator_id,organisation_name,org_name_en,governorate_ID,gov_name,district_ID,district_name,market_name,market_name_en,type_market,type_area,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,price_petrol_normalised,petrol_gov_origin_petrol,petrol_type_supplier,petrol_restock_days_min,petrol_constraints_multiple,petrol_constraints_multiple/Price_inflation,petrol_constraints_multiple/Liquidity_shortage,petrol_constraints_multiple/Shortage_of_demand,petrol_constraints_multiple/Insecurity_and_instability,petrol_constraints_multiple/Supply_shortage,petrol_constraints_multiple/Government_regulations,petrol_constraints_multiple/Transportation_issues,petrol_constraints_multiple/Other_see_next_question,petrol_constraints_multiple/Do_not_know,petrol_constraints_multiple/No_constraints,petrol_constraints_multiple/Vendor_did_not_answer,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,price_diesel_normalised,diesel_gov_origin,diesel_type_supplier,diesel_restock_days_min,diesel_constraints_multiple,diesel_constraints_multiple/Price_inflation,diesel_constraints_multiple/Liquidity_shortage,diesel_constraints_multiple/Shortage_of_demand,diesel_constraints_multiple/Insecurity_and_instability,diesel_constraints_multiple/Supply_shortage,diesel_constraints_multiple/Government_regulations,diesel_constraints_multiple/Transportation_issues,diesel_constraints_multiple/Other_see_next_question,diesel_constraints_multiple/Do_not_know,diesel_constraints_multiple/No_constraints,diesel_constraints_multiple/Vendor_did_not_answer,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,price_bottled_water_normalised,bottled_gov_origin,bottled_type_supplier,bottled_restock_days_min,bottled_constraints_multiple,bottled_constraints_multiple/Price_inflation,bottled_constraints_multiple/Liquidity_shortage,bottled_constraints_multiple/Shortage_of_demand,bottled_constraints_multiple/Insecurity_and_instability,bottled_constraints_multiple/Supply_shortage,bottled_constraints_multiple/Government_regulations,bottled_constraints_multiple/Transportation_issues,bottled_constraints_multiple/Other_see_next_question,bottled_constraints_multiple/Do_not_know,bottled_constraints_multiple/No_constraints,bottled_constraints_multiple/Vendor_did_not_answer,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,price_treated_water_normalised,treated_gov_origin,treated_type_supplier,treated_restock_days_min,treated_constraints_multiple,treated_constraints_multiple/Price_inflation,treated_constraints_multiple/Liquidity_shortage,treated_constraints_multiple/Shortage_of_demand,treated_constraints_multiple/Insecurity_and_instability,treated_constraints_multiple/Supply_shortage,treated_constraints_multiple/Government_regulations,treated_constraints_multiple/Transportation_issues,treated_constraints_multiple/Other_see_next_question,treated_constraints_multiple/Do_not_know,treated_constraints_multiple/No_constraints,treated_constraints_multiple/Vendor_did_not_answer,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,price_soap_normalised,soap_gov_origin,soap_type_supplier,soap_restock_days_min,soap_constraints_multiple,soap_constraints_multiple/Price_inflation,soap_constraints_multiple/Liquidity_shortage,soap_constraints_multiple/Shortage_of_demand,soap_constraints_multiple/Insecurity_and_instability,soap_constraints_multiple/Supply_shortage,soap_constraints_multiple/Government_regulations,soap_constraints_multiple/Transportation_issues,soap_constraints_multiple/Other_see_next_question,soap_constraints_multiple/Do_not_know,soap_constraints_multiple/No_constraints,soap_constraints_multiple/Vendor_did_not_answer,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,price_laundry_powder_normalised,laundry_gov_origin,laundry_type_supplier,laundry_restock_days_min,laundry_constraints_multiple,laundry_constraints_multiple/Price_inflation,laundry_constraints_multiple/Liquidity_shortage,laundry_constraints_multiple/Shortage_of_demand,laundry_constraints_multiple/Insecurity_and_instability,laundry_constraints_multiple/Supply_shortage,laundry_constraints_multiple/Government_regulations,laundry_constraints_multiple/Transportation_issues,laundry_constraints_multiple/Other_see_next_question,laundry_constraints_multiple/Do_not_know,laundry_constraints_multiple/No_constraints,laundry_constraints_multiple/Vendor_did_not_answer,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,price_sanitary_napkins_normalised,napkins_gov_origin,napkins_type_supplier,napkins_restock_days_min,napkins_constraints_multiple,napkins_constraints_multiple/Price_inflation,napkins_constraints_multiple/Liquidity_shortage,napkins_constraints_multiple/Shortage_of_demand,napkins_constraints_multiple/Insecurity_and_instability,napkins_constraints_multiple/Supply_shortage,napkins_constraints_multiple/Government_regulations,napkins_constraints_multiple/Transportation_issues,napkins_constraints_multiple/Other_see_next_question,napkins_constraints_multiple/Do_not_know,napkins_constraints_multiple/No_constraints,napkins_constraints_multiple/Vendor_did_not_answer,sell_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_price,additional_cost_10,additional_cost_20,additional_cost_30,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,cash_feasibility,cash_feasibility/Cash,cash_feasibility/Mobile_money,cash_feasibility/Credit_debit_Card,cash_feasibility/Prepaid_cards,cash_feasibility/Credit,cash_feasibility/Vouchers,cash_feasibility/Bartering,cash_feasibility/Other,cash_feasibility/Do_not_know,Other_cash_feasibility,further_comments,comments_en,_id,_uuid,_submission_time,_index,,,,,,,,,,,
YEM248,2018-07-30T00:30:34.155+03:00,2018-07-30T00:32:19.286+03:00,2018-07-30,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-25,Naif,Save the Children,Save the Children,YE18,Al Hudaydah,YE1810,Bajil,Bajil Central Market,Bajil Central Market,District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,3,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,3,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26874606,b1946df1-5adf-4fd0-8d60-8c28520d2bb1,2018-07-30T05:38:30,100,,,,,,,,,,,
YEM279,2018-07-31T00:35:29.226+03:00,2018-07-31T00:40:51.099+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the Children,Save the Children,YE17,Hajjah,YE1724,Bani Qais,Aman,Aman,District_level_market,Rural,yes,yes,,375,375,YE17,Wholesaler,14,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,yes,yes,,375,375,YE17,Wholesaler,14,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950759,383c4db0-c960-48c1-beaf-da412e36e51f,2018-07-30T22:47:53,114,,,,,,,,,,,
YEM282,2018-07-31T00:51:39.522+03:00,2018-07-31T00:53:46.272+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the Children,Save the Children,YE17,Hajjah,YE1724,Bani Qais,Tour Market,Tour Market,District_level_market,Rural,yes,yes,,375,375,YE17,Wholesaler,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950762,837ccde6-964b-4df6-b706-e7dfa7ddced5,2018-07-30T22:47:56,117,,,,,,,,,,,
YEM284,2018-07-31T01:00:20.619+03:00,2018-07-31T01:02:56.536+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the Children,Save the Children,YE17,Hajjah,YE1724,Bani Qais,Tour Market,Tour Market,District_level_market,Rural,yes,yes,,375,375,YE17,Wholesaler,7,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,yes,,375,375,YE17,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950765,aa84615c-9e9e-431d-8580-214b932f269d,2018-07-30T22:47:57,119,,,,,,,,,,,
YEM286,2018-07-31T01:07:14.513+03:00,2018-07-31T01:09:22.601+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the Children,Save the Children,YE17,Hajjah,YE1724,Bani Qais,Aman,Aman,District_level_market,Rural,yes,yes,,375,375,YE17,Wholesaler,14,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,yes,yes,,375,375,YE17,Wholesaler,14,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950769,c47f02f9-9e37-4ce0-9712-fd5aac856e31,2018-07-30T22:47:59,121,,,,,,,,,,,
YEM289,2018-07-31T01:17:55.892+03:00,2018-07-31T01:20:23.140+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the Children,Save the Children,YE17,Hajjah,YE1722,Kuaydinah,Khamis,Khamis,District_level_market,Rural,yes,yes,,375,375,YE18,Wholesaler,14,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,14,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950773,e793294f-cc33-4086-af21-490b72c8f124,2018-07-30T22:48:02,124,,,,,,,,,,,
YEM292,2018-07-31T01:26:53.984+03:00,2018-07-31T01:29:03.195+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the Children,Save the Children,YE17,Hajjah,YE1722,Kuaydinah,Qaem,Qaem,District_level_market,Rural,yes,yes,,375,375,YE18,Wholesaler,7,Liquidity_shortage Insecurity_and_instability,0,1,0,1,0,0,0,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,7,Liquidity_shortage Insecurity_and_instability,0,1,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950778,2d15e330-e3a0-4954-8199-2555569bcd42,2018-07-30T22:48:06,127,,,,,,,,,,,
YEM294,2018-07-31T01:34:26.353+03:00,2018-07-31T01:37:27.007+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the Children,Save the Children,YE17,Hajjah,YE1722,Kuaydinah,Qaem,Qaem,District_level_market,Rural,yes,yes,,375,375,YE17,Wholesaler,7,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,375,375,YE17,Wholesaler,7,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950781,67d23ba9-7c91-4083-8c97-dd4fdb4be48a,2018-07-30T22:48:07,129,,,,,,,,,,,
YEM297,2018-07-31T01:45:08.444+03:00,2018-07-31T01:47:28.834+03:00,2018-07-31,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-23,Waleed,Save the children,Save the children,YE17,Hajjah,YE1722,Kuaydinah,Khamis,Khamis,District_level_market,Rural,yes,yes,,375,375,YE17,Wholesaler,14,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,375,375,YE17,Wholesaler,,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26950785,9e3aff9b-d1ba-4a90-aae8-c57078288af8,2018-07-30T22:48:10,132,,,,,,,,,,,
YEM188,2018-07-25T10:01:34.599+03:00,2018-07-25T10:05:17.614+03:00,2018-07-25,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-25,?????,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,???? ?????,Al-nassr station,Other,Urban,yes,yes,,370,370,YE13,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,370,370,YE13,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26545734,32dfd09a-308f-4ebf-a82f-1d4b57950dc6,2018-07-25T07:05:29,9,,,,,,,,,,,
YEM239,2018-07-30T01:12:31.388+03:00,2018-07-30T01:14:55.071+03:00,2018-07-30,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-25,AbdulAziz,Save the Children,Save the Children,YE18,Al Hudaydah,YE1807,Az Zaydiyah,Azzaidia Market,Azzaidia Market,District_level_market,Urban,yes,yes,,370,370,YE18,Wholesaler,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,370,370,YE18,Wholesaler,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26874613,edf8e627-f154-410e-a176-b4e3652bc3c3,2018-07-30T05:38:44,104,,,,,,,,,,,
YEM241,2018-07-30T01:37:49.332+03:00,2018-07-30T01:40:04.818+03:00,2018-07-30,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-25,AbdulAziz,Save the Children,Save the Children,YE18,Al Hudaydah,YE1807,Az Zaydiyah,Azzaidia Market,Azzaidia Market,District_level_market,Rural,yes,yes,,370,370,YE18,Wholesaler,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,370,370,YE18,Wholesaler,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26874622,7eb0253a-d15c-41b2-b1ef-e9d57c160d82,2018-07-30T05:39:00,108,,,,,,,,,,,
YEM242,2018-07-30T01:40:06.575+03:00,2018-07-30T01:41:43.823+03:00,2018-07-30,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-25,AbdulAziz,Save the Children,Save the Children,YE18,Al Hudaydah,YE1807,Az Zaydiyah,Nimsha Market,Nimsha Market,District_level_market,Urban,yes,yes,,370,370,YE18,Wholesaler,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,yes,,370,370,YE18,Wholesaler,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26874624,abd67651-4d98-4d5f-b885-261456052ac5,2018-07-30T05:39:02,109,,,,,,,,,,,
YEM243,2018-07-30T01:45:44.649+03:00,2018-07-30T01:56:49.689+03:00,2018-07-30,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-07-25,AbdulAziz,Save the Children,Save the Children,YE18,Al Hudaydah,YE1807,Az Zaydiyah,Nimsha Market,Nimsha Market,District_level_market,Urban,yes,yes,,370,370,YE18,Wholesaler,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,370,370,YE18,Wholesaler,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26874627,b495e3ea-d8a3-4acf-9a8e-f34577ab3364,2018-07-30T05:39:07,111,,,,,,,,,,,
YEM254,2018-07-26T16:21:00.050+03:00,2018-07-26T16:23:28.626+03:00,2018-07-26,ee.humanitarianresponse.info:RDicQ7TRu2QJYuyh,2018-07-23,Khaldon Hussein Abdulmajeed,Save the Children,Save the Children,YE24,Aden,YE2408,Khur Maksar,Al-Arish,Al-Aresh,District_level_market,Urban,yes,yes,,360,360,YE24,Wholesaler,2,Price_inflation Supply_shortage Vendor_did_not_answer,1,0,0,0,1,0,0,0,0,0,1,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26662696,434337db-9581-4279-972a-ad0bc7399722,2018-07-26T13:23:38,58,,,,,,,,,,,
YEM262,2018-07-29T02:27:48.969+03:00,2018-07-29T02:30:35.115+03:00,2018-07-29,ee.humanitarianresponse.info:RDicQ7TRu2QJYuyh,2018-07-22,Yasien,Save the Children,Save the Children,YE25,Lahj,YE2508,Al Milah,AlMuliah,Al-Muliah,District_level_market,Rural,yes,yes,,350,350,YE19,Wholesaler,4,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,yes,,325,325,YE19,Wholesaler,3,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26826893,f006269c-6677-463f-a13d-23098fc2b907,2018-07-29T06:34:41,109,,,,,,,,,,,
YEM263,2018-07-28T22:16:37.431+03:00,2018-07-28T22:31:25.559+03:00,2018-07-28,ee.humanitarianresponse.info:RDicQ7TRu2QJYuyh,2018-07-22,Mohamed,Save the Children,Save the Children,YE25,Lahj,YE2515,Tuban,Al-Fuiosh Station,Al-Fuiosh Station,District_level_market,Rural,yes,yes,,330,330,YE24,Other,4,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,yes,,360,360,YE24,Other,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26826877,87f7df86-0d4a-4d14-a0f0-6654c75d7202,2018-07-29T06:34:20,101,,,,,,,,,,,
YEM265,2018-07-29T00:59:54.055+03:00,2018-07-29T01:03:00.227+03:00,2018-07-29,ee.humanitarianresponse.info:RDicQ7TRu2QJYuyh,2018-07-22,Mohammed,Save the Children,Save the Children,YE25,Lahj,YE2515,Tuban,Al-Fuiosh Station,Al-Fuiosh Station,District_level_market,Rural,yes,yes,,330,330,YE24,Wholesaler,1,Price_inflation Supply_shortage Government_regulations Transportation_issues,1,0,0,0,1,1,1,0,0,0,0,yes,yes,,360,360,YE24,Wholesaler,1,Price_inflation Supply_shortage Government_regulations Transportation_issues,1,0,0,0,1,1,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26826880,259ec1de-3d22-495b-ac94-51fcef894845,2018-07-29T06:34:25,104,,,,,,,,,,,
YEM266,2018-07-26T16:47:17.983+03:00,2018-07-26T16:57:10.371+03:00,2018-07-26,ee.humanitarianresponse.info:RDicQ7TRu2QJYuyh,2018-07-25,Mohammed,Save the Children,Save the Children,YE25,Lahj,YE2515,Tuban,Sabr,Sabr,District_level_market,Urban,yes,yes,,330,330,YE24,Other,7,Price_inflation Supply_shortage Government_regulations Transportation_issues,1,0,0,0,1,1,1,0,0,0,0,yes,yes,,360,360,YE24,Wholesaler,7,Price_inflation Supply_shortage Government_regulations Transportation_issues,1,0,0,0,1,1,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26665331,1dad55d8-2a38-4e74-bf7d-5ecd1aa33f32,2018-07-26T13:57:21,68,,,,,,,,,,,
YEM268,2018-07-29T01:08:39.593+03:00,2018-07-29T02:13:29.135+03:00,2018-07-29,ee.humanitarianresponse.info:RDicQ7TRu2QJYuyh,2018-07-25,Mohammed,Save the Children,Save the Children,YE25,Lahj,YE2515,Tuban,Sabr,Sabr,District_level_market,Rural,yes,yes,,330,330,YE24,Other,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,yes,,360,360,YE24,Other,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26826884,0357acae-6ebd-4afd-96c9-aaa08ef9126c,2018-07-29T06:34:30,106,,,,,,,,,,,
YEM133,2018-07-26T12:45:17.163+03:00,2018-07-26T12:46:38.625+03:00,2018-07-26,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2018-07-25,???,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1302,Shuaub,???,Gas,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,??? ????? ????? ?? ???? ???? ??? ???? ????? ??????? ????? ?????  ????? ?? ???? ???? ???????,The above bid did not come at the point of direct sales being closed but through the headband of the lanes,26644652,f6ff8a5b-c1b3-49ea-a51f-18c373dec363,2018-07-26T09:46:41,47,,,,,,,,,,,
YEM134,2018-07-26T12:46:41.704+03:00,2018-07-26T12:48:07.760+03:00,2018-07-26,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2018-07-25,???,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1302,Shuaub,???,Gas,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,??? ????? ????? ?? ???? ???? ??? ???? ????? ??????? ????? ?????  ????? ?? ???? ???? ???????,The above bid did not come at the point of direct sales being closed but through the headband of the lanes,26644794,daf60769-b02d-41c7-b8a2-176cbf178f29,2018-07-26T09:48:15,48,,,,,,,,,,,
YEM135,2018-07-26T12:48:13.124+03:00,2018-07-26T12:51:03.385+03:00,2018-07-26,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2018-07-25,???,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1302,Shuaub,???? ???? ???,Hamir Ali Water trucking,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,6,Private,Pumping_Station_or_Borehole,yes,750,1,,no,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26645142,7f437b87-ee6c-4374-9e54-9678ce7a9092,2018-07-26T09:51:08,49,,,,,,,,,,,
