_uuid,date_survey,select_one_organisation_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_uuid,_index
932420d0-a25e-4eb6-9a16-7774edbb8411,2019-02-20,NFHD,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,????? ?????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,275,NaN,,,Do_not_know,6,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,400,NaN,,,yes,yes,75,130,,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,1500,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,932420d0-a25e-4eb6-9a16-7774edbb8411,109
d763469e-e0b8-4828-9807-f7708125e3f5,2019-02-20,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,???? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,420,NaN,,,YE18,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,50,NaN,,,yes,yes,75,150,,,,yes,yes,,100,NaN,,,yes,yes,,480,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1100,6,,7,yes,7000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,d763469e-e0b8-4828-9807-f7708125e3f5,142
c07451cf-bdad-4a52-9e02-157467bf4fd6,2019-02-20,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,???? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,420,NaN,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,60,NaN,,,yes,yes,75,140,,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1100,6,,7,yes,7000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,c07451cf-bdad-4a52-9e02-157467bf4fd6,144
f5f67357-7bba-41ab-8e13-fbdee5c2fc9c,2019-02-20,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,???? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,420,NaN,,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,150,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1100,6,,7,yes,7000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,f5f67357-7bba-41ab-8e13-fbdee5c2fc9c,145
82cdd521-5b7f-4549-bcee-70b4f0fbc9a4,2019-02-20,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,420,NaN,,,YE13,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,60,NaN,,,yes,yes,75,150,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,7,,10,yes,8000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,550,,,82cdd521-5b7f-4549-bcee-70b4f0fbc9a4,150
70ed1b1a-6091-4d68-af4f-9f9b19b8ba62,2019-02-20,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,425,NaN,,,YE13,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,140,,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,7,,10,yes,8000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,550,,,70ed1b1a-6091-4d68-af4f-9f9b19b8ba62,153
69223b4b-a63f-4301-8b12-1e3b42c1e818,2019-02-20,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,420,NaN,,,YE26,6,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,60,NaN,,,yes,yes,75,120,,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,7,,10,yes,8000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,550,,,69223b4b-a63f-4301-8b12-1e3b42c1e818,154
aa75ae3a-70d2-45ef-874d-173c84940e65,2019-02-19,NFDHR,YE14,Al Bayda,YE1410,Al Bayda,??? ???????? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,400,NaN,,,YE14,3,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,120,NaN,,,yes,yes,40,120,,,,yes,yes,,250,NaN,,,yes,yes,,600,NaN,,,YE23,Wholesaler,4,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Pumping_Station_or_Borehole,Do_not_know,1500,4,,7,yes,5500,8000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,600,,,aa75ae3a-70d2-45ef-874d-173c84940e65,115
bd7deb1d-aefa-4bea-8094-79744b263aec,2019-02-20,NFDHR,YE14,Al Bayda,YE1413,Rada',????? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,450,NaN,,,YE19,3,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,yes,yes,,140,NaN,,,yes,yes,20,200,,,,yes,yes,,300,NaN,,,yes,yes,,550,NaN,,,YE23,Wholesaler,4,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,4000,4,,5,yes,6500,9000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,550,,,bd7deb1d-aefa-4bea-8094-79744b263aec,113
99d5e75b-241f-4e55-a71f-5bb7409c1d4f,2019-02-20,NFDHR,YE14,Al Bayda,YE1413,Rada',????? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,380,NaN,,,YE26,5,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,NaN,,,yes,yes,,130,NaN,,,yes,yes,30,220,,,,yes,yes,,300,NaN,,,yes,yes,,600,NaN,,,YE14,Wholesaler,4,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,800,1,,4,yes,3500,7000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,570,,,99d5e75b-241f-4e55-a71f-5bb7409c1d4f,114
ac4876fd-92f5-489e-86c7-ee8e589509f7,2019-02-19,TYF,YE15,Taizz,YE1502,Shara'b As Salam,??? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,340,NaN,,,Do_not_know,5,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,100,,,,yes,yes,,120,NaN,,,yes,yes,,550,NaN,,,YE23,Wholesaler,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,90,Private,Pumping_Station_or_Borehole,yes,3000,4,,20,yes,3000,4500,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,595,,,ac4876fd-92f5-489e-86c7-ee8e589509f7,30
cbd832e4-8cbd-43fd-87b1-6c3d77833843,2019-02-19,TYF,YE15,Taizz,YE1502,Shara'b As Salam,??? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,340,NaN,,,Do_not_know,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,80,NaN,,,yes,yes,100,130,,,,yes,yes,,100,NaN,,,yes,yes,,550,NaN,,,YE23,Wholesaler,10,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,90,Private,Pumping_Station_or_Borehole,no,2500,3,,20,yes,2000,3500,Shortage_of_demand Insecurity_and_instability,0,0,1,1,0,0,0,0,0,0,0,yes,580,,,cbd832e4-8cbd-43fd-87b1-6c3d77833843,31
d84561db-7092-4b86-873f-17b60c580df5,2019-02-19,TYF,YE15,Taizz,YE1502,Shara'b As Salam,??? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,340,NaN,,,YE30,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,80,NaN,,,yes,no,100,150,120,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,Do_not_know,Wholesaler,12,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,90,Private,Pumping_Station_or_Borehole,no,2500,5,,30,yes,2000,3500,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,588,,,d84561db-7092-4b86-873f-17b60c580df5,32
832e4481-0b1d-4510-8eb8-145118f41218,2019-02-19,TYF,YE15,Taizz,YE1502,Shara'b As Salam,??? ???? ?????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,340,NaN,,,Do_not_know,10,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,yes,100,150,,,,yes,yes,,100,NaN,,,yes,yes,,530,NaN,,,Do_not_know,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,90,Private,Pumping_Station_or_Borehole,no,3000,5,,30,yes,2500,4000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,588,,,832e4481-0b1d-4510-8eb8-145118f41218,33
22d98891-b050-41f3-b1bf-2129493c7330,2019-02-19,TYF,YE15,Taizz,YE1502,Shara'b As Salam,??? ???? ?????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,340,NaN,,,Do_not_know,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,80,NaN,,,yes,yes,100,150,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE23,Wholesaler,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,90,Private,Pumping_Station_or_Borehole,no,3000,4,,30,yes,2500,4000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,588,,,22d98891-b050-41f3-b1bf-2129493c7330,34
ad4bdd36-9679-472f-80c9-c0af7dc667b3,2019-02-19,TYF,YE15,Taizz,YE1502,Shara'b As Salam,??? ???? ?????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,325,NaN,,,yes,yes,,340,NaN,,,Do_not_know,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,80,NaN,,,yes,yes,100,180,,,,yes,yes,,100,NaN,,,yes,yes,,480,NaN,,,YE23,,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,90,Private,Pumping_Station_or_Borehole,no,2700,5,,30,yes,2500,4000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,585,,,ad4bdd36-9679-472f-80c9-c0af7dc667b3,35
7f351076-4941-43bc-be93-ce1a655103ad,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,75,130,,,,yes,yes,,120,NaN,,,no,,,,,,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,553,,,7f351076-4941-43bc-be93-ce1a655103ad,1
40e84fef-8c45-42c9-87ed-bc1c2b86cf1b,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,305,NaN,,,yes,yes,,325,NaN,,,YE24,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,40e84fef-8c45-42c9-87ed-bc1c2b86cf1b,56
175ff68e-c533-4527-8511-bf182c63baaa,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,305,NaN,,,yes,yes,,325,NaN,,,YE24,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,175ff68e-c533-4527-8511-bf182c63baaa,58
0b4e8ffc-6a19-4ffc-a62b-dc9d5d116ef9,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,310,NaN,,,yes,yes,,315,NaN,,,YE24,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,0b4e8ffc-6a19-4ffc-a62b-dc9d5d116ef9,61
f264359a-4d0a-40fb-88d6-7721adaada72,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2000,100,,,no,,,,,,,yes,no,5400,8000,118.5185185,,,yes,no,4800,4800,100,,,no,,,,,,,YE24,,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,,,f264359a-4d0a-40fb-88d6-7721adaada72,63
df7f071e-7adf-47a4-815b-408c83da3429,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2000,100,,,no,,,,,,,yes,no,5400,8600,127.4074074,,,yes,no,4800,4800,100,,,no,,,,,,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,df7f071e-7adf-47a4-815b-408c83da3429,68
73635402-027b-4faa-a0d7-de14ca73bf93,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,130,,,,yes,yes,,120,NaN,,,no,,,,,,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,73635402-027b-4faa-a0d7-de14ca73bf93,70
d61f6653-271e-4f0c-9cb2-6099c959b1a9,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,150,,,,yes,yes,,130,NaN,,,no,,,,,,,YE24,,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,d61f6653-271e-4f0c-9cb2-6099c959b1a9,73
012e58c6-33df-4b23-9075-aa830c7128ca,2019-02-20,SI,YE15,Taizz,YE1506,Al Mukha,??????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2000,100,,,no,,,,,,,yes,no,5400,8500,125.9259259,,,yes,no,4800,4700,97.91666667,,,yes,no,240,3800,158.3333333,,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,012e58c6-33df-4b23-9075-aa830c7128ca,76
b12ec0d7-5c0a-479a-a0ba-cc2efa1900d7,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???? ??? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,310,NaN,,,yes,yes,,315,NaN,,,YE25,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,no,,,,,,,yes,yes,85,100,,,,yes,yes,,100,NaN,,,no,,,,,,,YE15,Wholesaler,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6.5,Private,Pumping_Station_or_Borehole,no,769,1,,30,yes,6500,12000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,????? ????? ???????? ?? ????? ??? ????? ?????? ?? ????? ??? ????? ???? ??? ??????,b12ec0d7-5c0a-479a-a0ba-cc2efa1900d7,37
17183e9d-bbf2-44dd-b751-f9899126a199,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,,110,NaN,,,yes,no,9,700,777.7777778,,,YE15,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,?????? ????? ???????? ?? ??? ?????? ???? ?????????? ???? ?????? ????? ?? ???????,17183e9d-bbf2-44dd-b751-f9899126a199,38
13cd1e0a-c665-4261-ba0d-d85dce8f0c5e,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???? ??? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,300,NaN,,,yes,yes,,315,NaN,,,YE25,1,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2100,105,,,no,,,,,,,yes,no,6120,7000,91.50326797,,,yes,no,4800,4700,97.91666667,,,no,,,,,,,YE24,Wholesaler,2,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,1,,30,yes,5000,10000,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,no,,,??? ?????? ???? ???????? ??? ?????? ?????? ????? ??????? ?? ????? ??? ??? ?????? ????? ??????? ??????? ???????? ??? ????? ????? ??? ?????? ???? ?? ????? ?????? ??????,13cd1e0a-c665-4261-ba0d-d85dce8f0c5e,43
0fb8262e-313e-4dd4-be1d-3fe91c22d40d,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2200,110,,,no,,,,,,,yes,no,6120,7500,98.03921569,,,yes,no,4800,4550,94.79166667,,,yes,no,144,7500,520.8333333,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1000,1,,20,yes,5000,10000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,580,,,0fb8262e-313e-4dd4-be1d-3fe91c22d40d,44
