start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,type_area,fuel_prices,market_name_fuel,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,market_name_wash,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,market_name_exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_id,_uuid,_submission_time,_index
2018-10-31T17:23:45.039+03:00,2018-10-31T17:34:31.367+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,30/10/2018,????? ???? ???,ROC,,YE17,YE1704,Urban,yes,???,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,NaN,,,yes,yes,,650,NaN,,,YE18,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,???,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,NaN,,,yes,yes,,180,NaN,,,yes,yes,100,150,,,,yes,yes,,140,NaN,,,yes,yes,,700,NaN,,,YE17,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,2000,2,,4,yes,8000,10000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,???,740,,,39695264,24f7b3fe-10de-4dae-97ff-6abd86399e89,2018-10-31T14:34:43,255
2018-10-31T17:34:33.607+03:00,2018-10-31T17:55:23.597+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,25/10/2018,??????? ???? ?????,ROC,,YE32,YE3201,Urban,yes,?????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,240,NaN,,,yes,yes,,240,NaN,,,YE24,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,?????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,NaN,,,no,,,,,,,yes,yes,100,150,,,,yes,yes,,140,NaN,,,yes,yes,,700,NaN,,,YE19,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,?????,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1000,3,,4,yes,4500,8000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,?????,740,,,39698606,87eb81e3-a1b2-45a1-a327-751552887c56,2018-10-31T14:55:42,256
2018-10-31T17:55:26.074+03:00,2018-10-31T18:06:51.112+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,25/10/2018,??????? ???? ?????,ROC,,YE32,YE3201,Urban,yes,?????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,300,NaN,,,yes,yes,,400,NaN,,,YE24,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,?????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,NaN,,,no,,,,,,,yes,yes,100,150,,,,yes,yes,,140,NaN,,,yes,yes,,700,NaN,,,YE19,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,?????,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1300,4,,4,yes,6000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,?????,740,,,39700471,6dd37f92-a654-40ca-9bdf-180231cf648a,2018-10-31T15:07:05,257
2018-10-31T18:06:54.223+03:00,2018-10-31T18:28:37.339+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,25/10/2018,??????? ???? ?????,ROC,,YE32,YE3201,Urban,yes,?????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,300,NaN,,,yes,yes,,400,NaN,,,YE24,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,?????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,NaN,,,no,,,,,,,yes,yes,100,150,,,,yes,yes,,140,NaN,,,yes,yes,,600,NaN,,,YE19,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,?????,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1200,3,,5,no,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,?????,740,,,39704389,08544aad-8e1d-4117-abea-2f99081f2f14,2018-10-31T15:28:52,258
2018-10-31T18:28:40.545+03:00,2018-10-31T19:00:10.164+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,28/10/2018,????  ???? ???? ???????,ROC,,YE15,YE1506,Urban,yes,????? /????? ??????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,620,NaN,,,yes,yes,,500,NaN,,,YE24,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,????? / ????? ??????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,160,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,150,,,,yes,yes,,140,NaN,,,yes,yes,,700,NaN,,,YE24,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,?????/ ????? ??????,740,,,39708592,9e875fb4-9727-46c9-95dc-75247fa8d01a,2018-10-31T16:00:26,259
2018-10-31T19:00:13.370+03:00,2018-10-31T19:11:04.586+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,28/10/2018,???? ???? ???? ???????,ROC,,YE15,YE1506,Urban,yes,????? ????? / ?????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,620,NaN,,,yes,yes,,500,NaN,,,YE24,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,????? ????? /?????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,NaN,,,yes,yes,,140,NaN,,,yes,yes,100,150,,,,yes,yes,,135,NaN,,,yes,yes,,650,NaN,,,YE24,Other,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ????? / ?????,740,,,39710149,e131c823-85dd-45de-aeb5-b919e31325fb,2018-10-31T16:11:18,260
2018-10-31T19:11:08.539+03:00,2018-10-31T19:18:28.491+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,28/10/2018,???? ???? ???? ?????,ROC,,YE15,YE1506,Urban,yes,????? ?????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,620,NaN,,,no,,,,,,,YE24,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,????? ?????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,130,NaN,,,yes,yes,100,155,,,,yes,yes,,125,NaN,,,yes,yes,,650,NaN,,,YE24,Other,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,?????? ?????,740,,,39711357,6568487b-b3a0-452a-89a1-04a092af0abc,2018-10-31T16:18:45,261
2018-10-31T19:18:32.564+03:00,2018-10-31T19:35:13.154+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,26/10/2018,????? ????  ?????,ROC,,YE15,YE1508,Urban,yes,????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,680,NaN,,,yes,yes,,680,NaN,,,YE24,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,NaN,,,no,,,,,,,yes,yes,100,160,,,,yes,yes,,150,NaN,,,yes,yes,,750,NaN,,,YE24,Wholesaler,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,????,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,12,,6,yes,9000,12000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,????,750,,,39713500,a7a5dcd7-50d7-49d1-b893-2ebae7138253,2018-10-31T16:37:00,262
2018-10-31T19:36:25.847+03:00,2018-10-31T19:51:20.149+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,28/10/2018,????? ???? ?????,ROC,,YE15,YE1508,Urban,yes,????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,,,yes,yes,,560,NaN,,,YE24,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,100,150,,,,yes,yes,,155,NaN,,,yes,yes,,750,NaN,,,YE24,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,????,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2500,14,,5,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,????,750,,,39715243,52669644-b34d-477a-a3d3-37533ea68ca9,2018-10-31T16:51:32,263
2018-10-31T19:51:21.934+03:00,2018-10-31T20:11:51.931+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,25/10/2018,????? ???? ??? ????,ROC,,YE13,YE1307,Urban,yes,???? ???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,590,NaN,,,YE26,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,???? ???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,160,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,160,,,,yes,yes,,120,NaN,,,yes,yes,,750,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,??? ???????,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,,2000,6,,5,yes,16000,20000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???????,740,,,39718313,22e49c60-4b07-45d9-a8d3-9aac98f07218,2018-10-31T17:16:27,264
2018-10-31T20:12:58.901+03:00,2018-10-31T20:24:13.911+03:00,31/10/2018,ee.humanitarianresponse.info:RMjifjNHN7Ws39Cm,25/10/2018,????? ???? ??? ????,ROC,,YE13,YE1307,Urban,yes,??? ??????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,590,NaN,,,YE26,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,??????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,160,,,,yes,yes,,140,NaN,,,yes,yes,,750,NaN,,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,??????,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,4,,4,yes,10000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,??????,740,,,39719228,4b80f54f-b774-4313-aa63-36db1fec2b38,2018-10-31T17:24:24,265
2018-10-31T21:29:36.501+03:00,2018-10-31T21:31:55.239+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,21/10/2018,KHALDOON,SCI,,YE24,YE2404,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,740,,,39725926,52b1a936-5927-4f71-a4ca-40a502a1b016,2018-10-31T18:26:38,266
2018-10-31T21:31:55.603+03:00,2018-10-31T21:35:50.459+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,21/10/2018,KHALDOON,SCI,,YE24,YE2404,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,NaN,,,yes,no,20,350,175,,,yes,yes,70,150,,,,yes,no,110,200,181.8181818,,,yes,yes,,680,NaN,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,740,,,39726210,b6b61f82-988f-405b-aad2-22447704fdd6,2018-10-31T18:30:33,267
2018-10-31T21:35:50.789+03:00,2018-10-31T21:36:36.125+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,21/10/2018,KHALDOON,SCI,,YE24,YE2404,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,740,,,39726243,5e866886-d6b5-4c22-8627-2095e6f09aab,2018-10-31T18:31:18,268
2018-10-31T21:36:36.591+03:00,2018-10-31T21:37:49.372+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,21/10/2018,KHALDOON,SCI,,YE24,YE2404,Urban,yes,ALTHAKAFAH MARKET,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,NaN,,,no,,,,,,,YE24,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,740,,,39726318,d4ab60a2-a59c-45fe-bff2-3f4cf73eb03f,2018-10-31T18:32:32,269
2018-10-31T21:37:49.830+03:00,2018-10-31T21:41:02.032+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,21/10/2018,KHALDOON,SCI,,YE24,YE2408,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,yes,no,20,350,175,,,yes,yes,70,150,,,,yes,no,110,200,181.8181818,,,yes,yes,,700,NaN,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,740,,,39726576,5b5d21dc-b7e7-4a6c-869c-a97c13052763,2018-10-31T18:35:45,270
2018-10-31T21:41:02.472+03:00,2018-10-31T21:43:46.555+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,21/10/2018,KHALDOON,SCI,,YE24,YE2408,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ALTHAKAFAH MARKET,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Other,no,5000,1,,30,yes,14000,28000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,ALTHAKAFAH MARKET,740,,,39726750,08bea710-14da-4d59-b14b-547d375bdbf9,2018-10-31T18:38:29,271
2018-10-31T21:43:47.083+03:00,2018-10-31T21:45:11.024+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,KHALDOON,SCI,,YE24,YE2408,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,740,,,39726853,5dd2ffa1-c30a-4e86-b156-dce18e23cd3e,2018-10-31T18:39:54,272
2018-10-31T21:45:11.618+03:00,2018-10-31T21:47:44.227+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Khaldoon,SCI,,YE24,YE2408,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,160,NaN,,,yes,no,20,350,175,,,yes,yes,70,150,,,,yes,no,110,170,154.5454545,,,yes,yes,,650,NaN,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,740,,,39727038,c1bdd2a9-b048-476f-981f-99ae280e2111,2018-10-31T18:42:27,273
2018-10-31T21:47:44.795+03:00,2018-10-31T21:48:18.448+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Khaldoon,SCI,,YE24,YE2408,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,740,,,39727057,fe2eb129-d4a3-4cfc-9409-647e0ec5cbf3,2018-10-31T18:43:01,274
2018-10-31T21:48:19.178+03:00,2018-10-31T21:49:40.935+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Khaldoon,SCI,,YE24,YE2408,Urban,yes,Alareesh Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,NaN,,,no,,,,,,,YE24,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,740,,,39727138,6bcefec1-e9d0-4133-b5e7-5af2b1539ec1,2018-10-31T18:44:23,275
2018-10-31T21:49:41.650+03:00,2018-10-31T21:52:16.607+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Khaldoon,SCI,,YE24,YE2408,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,350,175,,,yes,yes,70,150,,,,yes,no,110,180,163.6363636,,,yes,yes,,650,NaN,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,740,,,39727334,3a88deef-65dc-4c53-8adc-ee87e1b37155,2018-10-31T18:47:00,276
2018-10-31T21:52:17.322+03:00,2018-10-31T21:52:52.677+03:00,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Khaldoon,SCI,,YE24,YE2408,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Alareesh Market,740,,,39727375,50b562a2-9b71-4d89-a47c-0a9bc3269465,2018-10-31T18:47:36,277
2018-10-29T23:47:19.501+03:00,2018-10-30T00:01:33.371+03:00,29/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,29/10/2018,?????,SDF,,YE13,YE1309,Urban,yes,???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE13,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,?????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,250,NaN,,,yes,yes,125,150,,,,yes,yes,,100,NaN,,,yes,yes,,700,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,39727481,44e37957-4a3c-4cc0-a600-8b1ac1fbd3cf,2018-10-31T18:49:56,278
2018-10-30T00:01:33.725+03:00,2018-10-30T00:07:53.472+03:00,30/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,29/10/2018,?????,SDF,,YE13,YE1309,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,250,NaN,,,yes,yes,125,150,,,,yes,yes,,100,NaN,,,yes,yes,,700,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,39727482,36ce763a-26b2-4235-97b9-a2d5a52edc82,2018-10-31T18:49:57,279
2018-10-30T00:07:53.898+03:00,2018-10-30T00:12:46.740+03:00,30/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,29/10/2018,?????,SDF,,YE13,YE1301,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,250,NaN,,,yes,yes,125,150,,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,39727487,c6e9684a-24c7-4c13-a371-f969652dae7a,2018-10-31T18:50:01,280
2018-10-30T00:12:47.213+03:00,2018-10-30T00:17:12.109+03:00,30/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,30/10/2018,?????,SDF,,YE13,YE1301,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,700,NaN,,,yes,yes,125,150,,,,yes,yes,,100,NaN,,,yes,yes,,700,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,39727488,5b30bd45-7a49-457c-99e5-844f7d409485,2018-10-31T18:50:02,281
