governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,_uuid
YE17,Hajjah,YE1722,Kuaydinah,Bani Qais,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,430,NA,430,yes,yes,NA,475,NA,475,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,24b02561-3a3c-4a0a-8a7e-9252861984fd
YE17,Hajjah,YE1722,Kuaydinah,Central Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,550,NA,550,YE18,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,8dac80d4-0140-4e32-9896-720e95a37ffe
YE17,Hajjah,YE1722,Kuaydinah,Central Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,no,NA,NA,NA,NA,NA,yes,yes,70,170,NA,170,yes,no,110,120,109.0909091,109.0909091,yes,yes,NA,600,NA,600,YE18,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,b0648541-7587-46e7-9908-2853e382796c
YE17,Hajjah,YE1722,Kuaydinah,Central Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,3500,6,NA,6,no,NA,NA,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,490,0c316ef2-c745-4a54-9ae0-f33c35384fea
YE17,Hajjah,YE1722,Kuaydinah,Central Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,550,NA,550,YE18,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,da663cfd-9de5-4354-adc7-7588aa4d8556
YE17,Hajjah,YE1722,Kuaydinah,Central Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,70,120,NA,120,yes,no,110,130,118.1818182,118.1818182,yes,yes,NA,600,NA,600,YE18,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,dd5be4e8-7ae0-42bd-ada5-6912ba5bf283
YE17,Hajjah,YE1724,Bani Qais,Altoor Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,56d49675-ee22-4818-966b-3b5a2b9e61bd
YE17,Hajjah,YE1724,Bani Qais,Altoor Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,no,20,475,237.5,237.5,yes,yes,70,120,NA,120,yes,no,110,200,181.8181818,181.8181818,no,NA,NA,NA,NA,NA,YE18,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,09f33085-48d5-4088-a411-e216b3875058
YE17,Hajjah,YE1724,Bani Qais,Altoor Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Public,Water_Spring,no,1500,3,NA,10,yes,2500,4000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,505,3f188ca6-8a49-447a-a6d4-66a7bff25a05
YE17,Hajjah,YE1724,Bani Qais,Altoor Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,465c4b1c-3d44-41ff-a30b-6d31f4c04c29
YE17,Hajjah,YE1724,Bani Qais,Altoor Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,70,120,NA,120,yes,no,110,200,181.8181818,181.8181818,no,NA,NA,NA,NA,NA,YE18,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,6376ea1c-09b6-4bb7-8392-5047fcacc065
YE17,Hajjah,YE1726,Najrah,Alaman Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,480,NA,480,YE18,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,3c2a2fd9-5adb-407f-95b6-fb1e394fa696
YE17,Hajjah,YE1726,Najrah,Alaman Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,70,130,NA,130,yes,no,110,200,181.8181818,181.8181818,yes,yes,NA,700,NA,700,YE18,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,959e836a-09d9-43eb-ba1d-40cc0eb03604
YE17,Hajjah,YE1726,Najrah,Alaman Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Public,Water_Spring,no,1500,3,NA,15,yes,2000,3000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,505,8a0e0464-1a61-4b1e-8c29-52771f81b8ed
YE17,Hajjah,YE1726,Najrah,Alaman Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,480,NA,480,YE18,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,982adf0c-a471-4ef8-95c9-c040a88715fe
YE17,Hajjah,YE1726,Najrah,Alaman Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,70,130,NA,130,yes,no,110,200,181.8181818,181.8181818,yes,yes,NA,700,NA,700,YE18,Wholesaler,30,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,3129ec66-ea00-4976-a3a4-61a30c5731ca
YE18,Al Hudaydah,YE1801,Az Zuhrah,Al Khamis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,450,NA,450,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,70,NA,70,yes,yes,75,180,NA,180,yes,yes,NA,90,NA,90,yes,yes,NA,400,NA,400,YE18,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1500,5,NA,8,yes,1000,2000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,490,e6b8607b-4cdb-49b7-b10e-8181dc52f5e5
YE18,Al Hudaydah,YE1801,Az Zuhrah,Al Khamis Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,600,NA,600,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,70,NA,70,yes,yes,75,180,NA,180,yes,yes,NA,100,NA,100,yes,yes,NA,400,NA,400,YE18,Vendor,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Water_Spring,no,1500,7,NA,6,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,480,97a2a468-e591-4cc2-9abf-feef177b431c
YE18,Al Hudaydah,YE1801,Az Zuhrah,Al Zuhrah market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,425,NA,425,yes,yes,NA,600,NA,600,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,75,NA,75,yes,yes,75,180,NA,180,yes,yes,NA,90,NA,90,yes,yes,NA,400,NA,400,YE18,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4.5,Private,Pumping_Station_or_Borehole,no,1200,4,NA,8,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,510,6d9c391a-700e-4958-9254-6544724cd99c
YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,445,NA,445,yes,yes,NA,430,NA,430,YE18,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,200,100,100,yes,yes,75,150,NA,150,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE18,Vendor,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1800,5,NA,10,yes,1800,4000,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,500,1577c5f2-faba-42ed-95eb-1b92fdb671dc
YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,430,NA,430,yes,yes,NA,430,NA,430,YE18,4,Insecurity_and_instability Government_regulations Transportation_issues,0,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,200,100,100,yes,yes,75,120,NA,120,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE18,Vendor,3,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,2000,6,NA,6,no,NA,NA,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,500,8b879cb6-5720-4f69-a585-51b909985d8a
YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,430,NA,430,yes,yes,NA,430,NA,430,YE18,4,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,200,100,100,yes,yes,75,130,NA,130,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE18,Vendor,3,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2000,5,NA,10,yes,2000,4000,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,500,7cbe74f3-883f-4a51-be8c-f13a2b47b7e6
YE18,Al Hudaydah,YE1806,Al Qanawis,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,450,NA,450,yes,yes,NA,440,NA,440,YE18,8,Price_inflation Shortage_of_demand Insecurity_and_instability Government_regulations Transportation_issues,1,0,1,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,200,100,100,yes,yes,75,150,NA,150,yes,yes,NA,140,NA,140,yes,yes,NA,550,NA,550,YE18,Vendor,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2000,5,NA,5,no,NA,NA,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,510,74d9be5e-54dc-418c-aae4-139def326bb5
YE18,Al Hudaydah,YE1806,Al Qanawis,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,445,NA,445,yes,yes,NA,430,NA,430,YE18,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,200,100,100,yes,yes,75,150,NA,150,yes,no,200,280,140,140,yes,yes,NA,500,NA,500,YE18,Vendor,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2000,6,NA,6,no,NA,NA,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,500,f269c182-e555-4e70-b7c3-a9c7a5590793
YE18,Al Hudaydah,YE1806,Al Qanawis,Alqanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,430,NA,430,yes,yes,NA,430,NA,430,YE18,10,Insecurity_and_instability Government_regulations Transportation_issues,0,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,200,100,100,yes,yes,75,150,NA,150,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2200,5,NA,6,no,NA,NA,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,500,0d019333-aab6-447d-9aae-6ba3cc74da93
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Az Zaydiyah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,183cea25-fb27-4ad1-8d7e-eca5f8708bf3
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Az Zaydiyah Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,250,125,125,yes,yes,70,140,NA,140,yes,no,110,110,100,100,yes,yes,NA,400,NA,400,YE18,Wholesaler,3,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,4549fec5-2fe5-4be4-8d7a-618a7b73df12
