governorate_ID,governorate_name,district_ID,district_name,type_area,fuel_prices,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,_uuid
YE17,Hajjah,YE1726,Najrah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,Vendor_did_not_answer,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,170,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,600,NA,NA,YE17,Wholesaler,1,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,Al Aman,Cash,1,0,0,0,0,0,0,0,0,NA,5,Public,Pumping_Station_or_Borehole,no,3000,15,NA,15,Do_not_know,NA,NA,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,750,8c527a1d-5e04-4d45-81be-af62c4d82b01
YE17,Hajjah,YE1726,Najrah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,70,100,NA,NA,yes,no,110,100,90.90909091,NA,yes,yes,NA,500,NA,NA,YE18,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,490bdcce-9a60-454c-844b-6e8f30c48b3c
YE17,Hajjah,YE1726,Najrah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,70,150,NA,NA,yes,no,110,100,90.90909091,NA,yes,yes,NA,500,NA,NA,YE18,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,0303f978-05d2-4a8b-abaf-a50d06f24f4d
YE17,Hajjah,YE1726,Najrah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alaman Market,Cash,1,0,0,0,0,0,0,0,0,NA,1.5,Public,Water_Spring,no,1000,3,NA,30,yes,1000,2000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,705,a57dc0fb-bb97-45f2-b33f-d1009a93e3cd
YE17,Hajjah,YE1726,Najrah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alaman Market,Cash,1,0,0,0,0,0,0,0,0,NA,1,Public,Water_Spring,no,1500,3,NA,30,yes,1000,2000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,705,d9faf28b-447c-4e41-996a-85b4b66b0f3f
YE17,Hajjah,YE1726,Najrah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,ef4e695a-14d1-4fd0-90e7-51dc7269d757
YE17,Hajjah,YE1729,Hajjah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,675,NA,NA,yes,yes,NA,600,NA,NA,YE18,3,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,0df31c3f-96bb-4c79-b898-f037d293d8c6
YE17,Hajjah,YE1729,Hajjah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,675,NA,NA,yes,yes,NA,600,NA,NA,YE18,2,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,084642d4-8a8b-4249-850c-cf82c77e04a6
YE17,Hajjah,YE1729,Hajjah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alqa'yam Sawakh Market,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,4000,2,NA,2,no,NA,NA,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,690,4e451966-6abb-4af1-9811-e38fc5db8aff
YE18,Al Hudaydah,YE1801,Az Zuhrah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,750,NA,NA,yes,yes,NA,625,NA,NA,YE18,13,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,75,180,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,NA,400,NA,NA,YE18,Vendor,16,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Al Ma'ras,Cash,1,0,0,0,0,0,0,0,0,NA,4,Do_not_know,Pumping_Station_or_Borehole,Do_not_know,1500,6,NA,6,yes,2000,4000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,700,7b79af68-cfff-4cda-a176-245f609cf181
YE18,Al Hudaydah,YE1801,Az Zuhrah,Rural,yes,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,557,NA,NA,yes,yes,NA,600,NA,NA,YE18,20,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,200,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,400,NA,NA,YE18,Vendor,20,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Al Mo'taradh,Cash,1,0,0,0,0,0,0,0,0,NA,4,NA,Pumping_Station_or_Borehole,Do_not_know,1500,7,NA,6,yes,2000,4000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,7620310c-4566-4039-a1e5-e29e60fedb6c
YE18,Al Hudaydah,YE1801,Az Zuhrah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,720,NA,NA,yes,yes,NA,650,NA,NA,YE18,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,100,200,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,NA,400,NA,NA,YE18,NA,14,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Thursday,Cash,1,0,0,0,0,0,0,0,0,NA,4,Do_not_know,Pumping_Station_or_Borehole,Do_not_know,1500,5,NA,20,yes,2500,5000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,720,7ff89ad9-f8dd-4dcc-a7fe-2bc83caa42c5
YE18,Al Hudaydah,YE1802,Alluheyah,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,675,NA,NA,yes,yes,NA,640,NA,NA,YE18,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,20,150,75,NA,yes,yes,70,150,NA,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,650,NA,NA,YE18,NA,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Alluheyah,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,2500,5,NA,10,no,NA,NA,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,730,b62040b4-ba9c-4812-8d87-35ac3476146b
YE18,Al Hudaydah,YE1802,Alluheyah,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,650,NA,NA,yes,yes,NA,620,NA,NA,YE18,9,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,20,150,75,NA,yes,yes,70,150,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,650,NA,NA,YE18,Vendor,5,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Alluheyah,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2500,8,NA,15,no,NA,NA,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,730,1a5eb950-b9c4-479a-839f-5b7c82b59298
YE18,Al Hudaydah,YE1802,Alluheyah,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,630,NA,NA,yes,yes,NA,600,NA,NA,NA,8,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,20,150,75,NA,yes,yes,70,150,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,650,NA,NA,YE18,Vendor,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Alluheyah,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,2500,4,NA,10,Do_not_know,NA,NA,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,740,290ccdeb-15ee-4dcc-a136-ba982e428ba5
YE18,Al Hudaydah,YE1806,Al Qanawis,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,yes,yes,NA,620,NA,NA,YE18,10,Price_inflation Supply_shortage Government_regulations Transportation_issues,1,0,0,0,1,1,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,20,200,100,NA,yes,yes,70,150,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,700,NA,NA,YE18,Vendor,6,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,Alqanawis,Cash,1,0,0,0,0,0,0,0,0,NA,5,Public,Pumping_Station_or_Borehole,no,3000,10,NA,10,no,NA,NA,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,740,8d2f2a07-ee6d-4666-87fd-df951d36f613
YE18,Al Hudaydah,YE1806,Al Qanawis,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,670,NA,NA,yes,yes,NA,635,NA,NA,YE18,10,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,20,200,100,NA,yes,yes,70,150,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,650,NA,NA,YE18,Vendor,6,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Alqanawis,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,2500,8,NA,10,no,NA,NA,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,740,a2e80ef6-af4d-4fcb-8dcc-158f3d1d053a
YE18,Al Hudaydah,YE1806,Al Qanawis,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,yes,yes,NA,670,NA,NA,YE18,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,20,200,100,NA,yes,yes,70,170,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,700,NA,NA,YE18,Vendor,4,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Alqanawis,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,3000,7,NA,10,no,NA,NA,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,738,5e3ec158-e10f-4a04-9db5-64b8dbb09f72
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,yes,yes,NA,620,NA,NA,YE18,2,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,56dd43d7-b3eb-41ca-aa12-39a2784dfeb0
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,yes,yes,NA,620,NA,NA,YE18,5,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,23011fc5-d3f3-4f90-a838-3bd2c49a7bd8
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,580,NA,NA,yes,yes,NA,590,NA,NA,YE18,4,Price_inflation Shortage_of_demand Insecurity_and_instability Other_see_next_question,1,0,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,7f48d6c2-9c7c-43e5-9030-e9cfa6da5a78
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,180,NA,NA,yes,no,20,180,90,NA,yes,yes,70,140,NA,NA,yes,no,110,130,118.1818182,NA,yes,yes,NA,320,NA,NA,YE18,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,d317b78f-59e9-40d1-b523-d36a851ed850
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,180,NA,NA,yes,no,20,180,90,NA,yes,yes,70,150,NA,NA,yes,no,110,140,127.2727273,NA,yes,yes,NA,320,NA,NA,YE18,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,5b89d55d-bb96-44ba-8240-cbb53dddf4b1
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,NA,yes,no,20,200,100,NA,yes,yes,70,150,NA,NA,yes,no,110,150,136.3636364,NA,yes,yes,NA,330,NA,NA,YE18,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,35e26b48-b25e-4cd6-a142-3870cf277f9e
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Az Zaydiyah Market,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,no,1000,3,NA,30,yes,3000,9000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,745,dcc042bf-b829-4f6c-beb2-d3236eb5fe2f
YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Az Zaydiyah Market,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,no,1000,3,NA,30,yes,5000,10000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,745,819775e2-089c-4305-9f4d-068710c898d4
